1,8,0.729158,-0.0080452,0.455101,0,-0.0152023,-0.417893,-0.721884,0,-0.0726757,-0.639158,0.206218,0,0.697884,0.368357,-0.0151566,1,-0.00294906,-0.350386,0.673656,-0.757482,0.863791,0.636255,-0.723523,0.816969,-0.00785118,-0.279115,0.244191,-0.330057
1,8,-0.211346,-0.69754,-0.272803,0,0.317662,-0.85491,-0.423461,0,0.217766,-0.784303,-0.337228,0,-0.482188,0.294415,-0.817703,1,0.317493,0.766073,0.115121,0.523556,0.251331,-0.147601,-0.0251462,0.0354295,0.659878,-0.685456,-0.584313,-0.211223
1,6,-0.511346,0.969689,-0.178424,0,-0.347973,-0.323514,-0.989183,0,0.45872,0.79512,0.566564,0,0.277308,-0.727851,0.548772,1,-0.901675,-0.578234,-0.800881,-0.10179,-0.0522121,-0.234208,0.972934,0.730362,-0.396474,0.415818,-0.812161,0.31424
1,7,0.618191,-0.0845688,-0.761777,0,-0.736596,0.561737,0.179273,0,-0.896983,0.384153,0.15727,0,-0.893155,-0.11488,0.0597985,1,-0.0468307,0.237851,-0.85982,-0.66036,0.192392,-0.802325,0.219458,-0.532688,0.847456,0.0514942,0.659617,-0.660701
1,7,-0.0365333,-0.285614,0.318292,0,-0.549018,0.756555,-0.927345,0,0.653539,-0.311498,-0.485062,0,-0.418343,0.629817,0.556515,1,-0.603959,0.564525,-0.368684,0.224884,0.438924,-0.131983,-0.780535,-0.599295,-0.538008,0.349211,-0.197625,-0.228504
1,9,0.0656919,-0.239571,-0.47911,0,-0.690552,-0.235666,0.299318,0,0.110795,-0.389184,0.104633,0,-0.970841,0.474815,0.839182,1,0.291778,0.236894,-0.275691,-0.98799,0.285385,0.437734,0.0659196,0.0370297,0.603793,0.687819,-0.198582,0.355625
1,8,-0.694248,-0.624767,-0.997749,0,-0.934215,0.237917,-0.988582,0,-0.872879,0.400602,-0.389522,0,0.371444,0.135662,-0.476859,1,0.334681,0.770028,0.657915,0.758019,-0.62747,0.351308,0.30661,-0.685722,0.80834,-0.373541,0.00692201,-0.617777
1,8,-0.210957,0.477919,0.102886,0,0.412133,0.864969,0.86684,0,0.737848,-0.533762,-0.0111862,0,0.0947942,0.853152,0.105137,1,0.314402,0.748619,0.550843,0.9906,0.178313,0.58982,0.871704,0.275542,-0.474431,-0.350917,0.518647,0.208758
1,9,-0.0588716,0.746043,0.193798,0,-0.666091,0.328829,0.291203,0,0.590981,-0.175035,0.077113,0,0.730171,0.223961,-0.703316,1,0.665218,0.0206981,0.275313,0.0300982,-0.903001,-0.0957552,-0.774704,0.628703,-0.712036,-0.02038,-0.230683,-0.173844
1,7,-0.505935,0.147442,-0.0452772,0,-0.186467,0.625894,0.99033,0,-0.965087,0.165365,-0.882554,0,0.435194,-0.106515,-0.851479,1,0.260486,-0.122876,0.798172,0.847025,0.701173,0.534027,0.475877,0.905324,-0.332862,-0.0742955,0.897822,0.073485
1,8,-0.561728,0.768636,0.560448,0,-0.0448976,0.934554,0.532895,0,0.899641,-0.632469,0.809563,0,-0.0676628,-0.083922,-0.484829,1,0.121569,-0.0440782,-0.578617,0.108896,-0.27979,0.213084,0.244333,0.30776,0.730867,-0.617945,0.833045,-0.780445
1,8,-0.252888,0.353108,0.127235,0,-0.601995,0.192681,-0.514748,0,0.29304,-0.882279,-0.962178,0,0.185384,0.121744,-0.312317,1,0.774394,-0.0245586,-0.689327,0.866545,0.590463,-0.414222,-0.653871,0.278018,0.764408,-0.104037,0.931363,-0.267944
1,7,0.798863,0.893281,0.437333,0,0.495275,-0.755348,0.849079,0,-0.0483887,0.731358,-0.631868,0,-0.454026,0.246389,-0.435432,1,-0.746662,-0.678351,0.830441,-0.544896,-0.760021,-0.798286,0.893849,-0.0763044,0.228453,-0.972268,0.29709,-0.858886
1,11,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.899664,0.363843
1,7,0.808374,0.618741,-0.797092,0,-0.374121,-0.621873,-0.68545,0,0.504957,0.182221,-0.511703,0,-0.404134,-0.893121,-0.727659,1,-0.887956,0.174022,0.631098,0.850439,-0.662326,0.852135,-0.0619,0.16917,0.0530452,-0.486062,-0.0472907,0.1645
1,8,0.458795,0.0763506,-0.588572,0,-0.549529,-0.966699,0.0452573,0,-0.471656,0.863036,-0.198029,0,0.26717,-0.304908,-0.385663,1,0.406373,-0.483777,0.704822,-0.334216,0.367148,0.201525,-0.570952,-0.967645,-0.357045,0.518417,0.690246,0.33592
1,7,0.0536604,-0.853529,0.0620655,0,0.696,0.0287644,0.642662,0,-0.499579,0.779625,0.917914,0,-0.487544,0.222822,0.473494,1,-0.989848,0.640292,-0.618033,-0.0254917,0.0148191,-0.0327033,-0.414229,-0.0650582,0.846761,0.416525,-0.843484,-0.913211
1,8,-0.831178,-0.814283,-0.0481053,0,-0.510283,0.92313,0.514564,0,0.42271,0.734938,0.55501,0,0.222482,-0.667812,-0.98604,1,-0.807192,-0.450207,0.493461,0.575285,-0.521358,-0.445573,0.89287,0.619485,-0.653399,-0.797039,-0.809914,0.875428
1,7,0.521724,-0.316921,0.308057,0,-0.806637,0.384927,-0.352033,0,0.962217,-0.0869716,0.200984,0,0.690546,-0.131204,-0.740048,1,-0.771082,0.336651,0.536411,0.761366,0.0577697,-0.755827,0.164899,-0.375313,-0.92347,-0.578274,0.886444,0.0298719
1,6,-0.2014,-0.383506,-0.747556,0,-0.576869,-0.132483,-0.0761018,0,-0.0947003,-0.98913,-0.831631,0,-0.679676,0.299573,0.560501,1,-0.874652,0.855732,0.276819,-0.905635,-0.780951,0.400679,0.0541499,-0.224008,0.0788268,-0.645734,0.192383,-0.18677
1,6,0.644852,0.578487,0.615919,0,0.155357,-0.251598,-0.225355,0,0.843102,-0.236225,0.494554,0,-0.556548,-0.805019,0.868362,1,0.0322771,0.343682,-0.721998,0.249316,-0.941048,-0.712117,0.00480258,0.511891,-0.608204,0.157625,0.199413,0.554821
1,8,0.688563,-0.374021,-0.0404457,0,0.470623,-0.788847,-0.459359,0,-0.631949,0.776866,-0.600552,0,0.333414,-0.795533,-0.424527,1,0.556925,0.122015,0.347992,0.872698,0.28904,0.258719,-0.715763,0.746828,0.665109,-0.410797,-0.534304,0.625994
1,8,0.546602,0.527528,0.760017,0,-0.943095,0.548865,-0.654556,0,0.180814,-0.431421,-0.642027,0,0.235164,-0.846493,-0.280428,1,-0.348577,0.611578,-0.211523,0.73888,0.499438,-0.455621,0.215201,-0.202449,0.199289,-0.791652,-0.266407,-0.86353
1,8,0.803097,-0.0786967,-0.507858,0,-0.135602,-0.0567224,0.153442,0,0.762463,-0.415137,-0.397662,0,0.349699,-0.551169,-0.74784,1,0.717732,-0.994344,0.300981,-0.733224,0.801544,0.375054,-0.413657,-0.422497,-0.649174,-0.630845,0.617234,-0.910541
1,10,0.919433,-0.585487,-0.0683305,0,0.550115,0.988392,0.657093,0,-0.774071,0.0722291,0.784648,0,0.72253,0.335817,0.423812,1,0.347296,-0.0855207,0.0822792,-0.352297,0.280736,-0.988314,-0.305607,0.434183,-0.462632,0.0650283,-0.0798651,-0.616739
1,9,0.386741,-0.56169,-0.31296,0,-0.111805,-0.301352,-0.899067,0,-0.52728,0.0287033,-0.81136,0,0.306173,-0.147177,0.61871,1,-0.639727,0.366197,-0.146891,-0.281507,0.572374,-0.79322,-0.122019,-0.227403,0.200811,0.707569,-0.719324,0.935388
1,7,-0.781533,-0.373626,0.490017,0,0.738179,-0.208632,0.940084,0,-0.681351,-0.0886192,0.917507,0,0.605207,0.0646838,-0.822943,1,-0.920566,0.556781,-0.182044,-0.161712,0.245583,-0.080127,-0.632398,-0.852724,0.203654,-0.560293,-0.0770222,0.671065
1,8,0.126653,-0.857356,-0.283529,0,-0.595535,0.925102,0.861709,0,0.606453,-0.0496722,0.833702,0,0.34512,-0.230982,-0.793513,1,0.857355,0.0175978,0.255036,-0.82069,-0.990547,-0.476228,0.641851,-0.623504,0.497357,0.936789,-0.425621,-0.927008
1,8,0.443645,0.105475,0.275612,0,-0.298989,0.35051,-0.134254,0,0.744057,0.915419,-0.982863,0,-0.429702,0.248119,0.992083,1,0.602048,-0.238576,-0.976639,-0.417886,-0.986092,0.772689,-0.627943,0.396193,-0.646599,0.459403,0.779022,0.278397
1,8,-0.703539,-0.448232,-0.554044,0,0.850757,0.0954456,-0.774178,0,0.351389,-0.689596,-0.0946377,0,0.740105,0.657243,0.721568,1,-0.226661,-0.505664,-0.265763,0.912222,-0.279671,0.230982,-0.651729,0.83479,0.0347815,-0.624614,0.25576,-0.242402
1,9,0.00367069,0.23894,-0.51717,0,0.388182,0.387384,0.35064,0,-0.964005,0.0402366,0.447951,0,0.300131,0.790707,-0.0712143,1,0.275812,-0.723773,0.555655,-0.635994,-0.164673,-0.740673,-0.512945,-0.575463,-0.973677,-0.950849,-0.229437,-0.710108
1,9,0.490309,-0.550713,-0.52913,0,0.0611044,0.0834861,-0.165653,0,0.0474907,0.794111,0.478933,0,-0.506021,0.688226,-0.0463,1,0.280197,-0.103154,0.751864,-0.46716,-0.0834629,0.0296977,-0.570518,-0.39484,0.943636,-0.443991,0.173073,0.307519
1,7,0.289024,0.0310637,0.728389,0,0.969959,-0.355098,0.0674233,0,0.597412,0.273313,0.168576,0,-0.220667,0.48035,-0.800741,1,0.574394,0.568284,0.194227,0.0354445,-0.72231,-0.98424,0.848208,0.4106,0.638203,-0.145409,-0.53487,-0.053909
1,10,0.0454577,0.551799,-0.504075,0,0.58184,0.851022,-0.612872,0,-0.74639,0.113815,-0.936787,0,-0.665518,-0.417137,-0.775687,1,0.879299,-0.388025,0.568978,0.57653,0.291288,0.718883,0.44308,-0.691717,-0.354611,0.453692,-0.819741,-0.236795
1,8,0.734643,0.865432,0.813929,0,-0.716407,0.962906,-0.771602,0,0.709296,0.114583,-0.999906,0,-0.219899,0.417231,-0.690147,1,0.295095,-0.465731,-0.839232,-0.0422618,-0.13052,-0.0636308,0.4264,-0.371914,0.326503,0.174394,0.146244,0.729746
1,8,-0.344748,-0.744515,-0.834846,0,0.971893,-0.797753,-0.715421,0,-0.507049,0.169996,0.538149,0,-0.610105,-0.879082,0.979083,1,0.601549,0.780841,0.494461,-0.176898,-0.375019,-0.300875,0.198581,-0.928961,0.461353,-0.103355,-0.684891,0.655229
1,8,0.635494,-0.240251,-0.919826,0,-0.212144,0.877927,0.850637,0,0.384975,-0.319359,0.136152,0,-0.709254,0.0152342,-0.754672,1,-0.787456,0.336449,0.600259,-0.486653,-0.0247225,-0.218224,0.776696,-0.289263,0.432399,0.814093,0.11729,0.0947199
1,9,0.480901,0.681608,-0.987149,0,-0.106248,-0.865075,-0.912217,0,-0.250051,0.407141,0.456591,0,0.116395,-0.558643,-0.906975,1,0.267044,0.0761107,0.473802,-0.437236,-0.501476,-0.995582,-0.278172,0.293681,0.529849,0.479588,-0.58744,0.0740604
1,10,-0.213805,0.856,0.053654,0,-0.0377517,-0.0812705,-0.209368,0,-0.83122,0.383491,0.978966,0,-0.732904,0.537609,0.0665052,1,-0.9717,-0.939352,-0.889179,0.497884,0.612297,-0.931386,-0.109531,-0.225067,0.549319,0.295345,0.136759,0.584623
2,8,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.899664,0.363843
2,10,0.997849,0.22528,-0.012834,0,-0.563486,-0.407937,0.94555,0,0.0258648,0.275105,-0.414966,0,0.678224,0.0485743,0.542715,1,-0.433371,-0.860489,-0.615572,-0.295083,0.898654,0.326454,0.615449,0.0519907,0.780465,0.838053,-0.827888,-0.302214
2,8,-0.213805,0.856,0.053654,0,-0.0377517,-0.0812705,-0.209368,0,-0.83122,0.383491,0.978966,0,-0.732904,0.537609,0.0665052,1,-0.9717,-0.939352,-0.889179,0.497884,0.612297,-0.931386,-0.109531,-0.225067,0.549319,0.295345,0.136759,0.584623
2,7,0.0454577,0.551799,-0.504075,0,0.58184,0.851022,-0.612872,0,-0.74639,0.113815,-0.936787,0,-0.665518,-0.417137,-0.775687,1,0.879299,-0.388025,0.568978,0.57653,0.291288,0.718883,0.44308,-0.691717,-0.354611,0.453692,-0.819741,-0.236795
2,7,0.919433,-0.585487,-0.0683305,0,0.550115,0.988392,0.657093,0,-0.774071,0.0722291,0.784648,0,0.72253,0.335817,0.423812,1,0.347296,-0.0855207,0.0822792,-0.352297,0.280736,-0.988314,-0.305607,0.434183,-0.462632,0.0650283,-0.0798651,-0.616739
2,9,0.995598,-0.991677,-0.673737,0,-0.891885,0.846138,-0.21662,0,0.74108,0.187784,0.826053,0,-0.855342,-0.639255,0.63939,1,0.374775,-0.39141,0.495619,-0.80072,0.984457,0.25782,0.0616159,0.153942,-0.929158,0.514588,0.755228,0.495606
2,9,-0.105933,0.112888,-0.793658,0,-0.547787,-0.166997,-0.747849,0,-0.624934,-0.660786,-0.00911188,0,-0.447531,0.813608,0.52095,1,0.499542,0.168977,-0.74905,-0.262673,-0.511175,0.586941,-0.411679,-0.69522,-0.671796,-0.535477,0.464297,0.490143
2,7,0.386741,-0.56169,-0.31296,0,-0.111805,-0.301352,-0.899067,0,-0.52728,0.0287033,-0.81136,0,0.306173,-0.147177,0.61871,1,-0.639727,0.366197,-0.146891,-0.281507,0.572374,-0.79322,-0.122019,-0.227403,0.200811,0.707569,-0.719324,0.935388
2,8,-0.0588716,0.746043,0.193798,0,-0.666091,0.328829,0.291203,0,0.590981,-0.175035,0.077113,0,0.730171,0.223961,-0.703316,1,0.665218,0.0206981,0.275313,0.0300982,-0.903001,-0.0957552,-0.774704,0.628703,-0.712036,-0.02038,-0.230683,-0.173844
2,9,0.0656919,-0.239571,-0.47911,0,-0.690552,-0.235666,0.299318,0,0.110795,-0.389184,0.104633,0,-0.970841,0.474815,0.839182,1,0.291778,0.236894,-0.275691,-0.98799,0.285385,0.437734,0.0659196,0.0370297,0.603793,0.687819,-0.198582,0.355625
2,8,0.00367069,0.23894,-0.51717,0,0.388182,0.387384,0.35064,0,-0.964005,0.0402366,0.447951,0,0.300131,0.790707,-0.0712143,1,0.275812,-0.723773,0.555655,-0.635994,-0.164673,-0.740673,-0.512945,-0.575463,-0.973677,-0.950849,-0.229437,-0.710108
2,10,0.490309,-0.550713,-0.52913,0,0.0611044,0.0834861,-0.165653,0,0.0474907,0.794111,0.478933,0,-0.506021,0.688226,-0.0463,1,0.280197,-0.103154,0.751864,-0.46716,-0.0834629,0.0296977,-0.570518,-0.39484,0.943636,-0.443991,0.173073,0.307519
2,8,0.480901,0.681608,-0.987149,0,-0.106248,-0.865075,-0.912217,0,-0.250051,0.407141,0.456591,0,0.116395,-0.558643,-0.906975,1,0.267044,0.0761107,0.473802,-0.437236,-0.501476,-0.995582,-0.278172,0.293681,0.529849,0.479588,-0.58744,0.0740604
2,8,0.666477,0.958868,0.333761,0,0.850753,0.487622,-0.00548297,0,0.746543,0.806733,-0.672064,0,0.662075,0.967191,0.660024,1,0.258959,-0.342446,-0.552687,-0.541726,-0.537144,0.302264,0.40124,-0.851678,0.021372,-0.366266,0.266144,0.942931
2,9,0.734643,0.865432,0.813929,0,-0.716407,0.962906,-0.771602,0,0.709296,0.114583,-0.999906,0,-0.219899,0.417231,-0.690147,1,0.295095,-0.465731,-0.839232,-0.0422618,-0.13052,-0.0636308,0.4264,-0.371914,0.326503,0.174394,0.146244,0.729746
2,6,-0.871657,-0.52344,-0.466668,0,-0.959954,0.941268,0.0795207,0,-0.0845965,0.804416,-0.249586,0,-0.873808,0.70184,0.520497,1,-0.124725,-0.431413,0.375723,0.86367,0.477069,-0.668052,0.86162,0.279958,-0.119791,0.441905,-0.291903,0.76015
2,7,-0.344748,-0.744515,-0.834846,0,0.971893,-0.797753,-0.715421,0,-0.507049,0.169996,0.538149,0,-0.610105,-0.879082,0.979083,1,0.601549,0.780841,0.494461,-0.176898,-0.375019,-0.300875,0.198581,-0.928961,0.461353,-0.103355,-0.684891,0.655229
2,9,0.635494,-0.240251,-0.919826,0,-0.212144,0.877927,0.850637,0,0.384975,-0.319359,0.136152,0,-0.709254,0.0152342,-0.754672,1,-0.787456,0.336449,0.600259,-0.486653,-0.0247225,-0.218224,0.776696,-0.289263,0.432399,0.814093,0.11729,0.0947199
2,7,-0.703539,-0.448232,-0.554044,0,0.850757,0.0954456,-0.774178,0,0.351389,-0.689596,-0.0946377,0,0.740105,0.657243,0.721568,1,-0.226661,-0.505664,-0.265763,0.912222,-0.279671,0.230982,-0.651729,0.83479,0.0347815,-0.624614,0.25576,-0.242402
2,10,0.443645,0.105475,0.275612,0,-0.298989,0.35051,-0.134254,0,0.744057,0.915419,-0.982863,0,-0.429702,0.248119,0.992083,1,0.602048,-0.238576,-0.976639,-0.417886,-0.986092,0.772689,-0.627943,0.396193,-0.646599,0.459403,0.779022,0.278397
2,8,-0.85094,-0.647579,0.313127,0,0.900208,-0.519875,0.93481,0,-0.894941,0.595596,0.278917,0,0.0431267,0.465309,0.51947,1,-0.860187,0.146637,0.999987,-0.59069,0.511162,-0.591343,-0.077159,-0.896122,0.779911,0.639355,-0.684386,-0.749063
2,7,0.126653,-0.857356,-0.283529,0,-0.595535,0.925102,0.861709,0,0.606453,-0.0496722,0.833702,0,0.34512,-0.230982,-0.793513,1,0.857355,0.0175978,0.255036,-0.82069,-0.990547,-0.476228,0.641851,-0.623504,0.497357,0.936789,-0.425621,-0.927008
2,9,0.803097,-0.0786967,-0.507858,0,-0.135602,-0.0567224,0.153442,0,0.762463,-0.415137,-0.397662,0,0.349699,-0.551169,-0.74784,1,0.717732,-0.994344,0.300981,-0.733224,0.801544,0.375054,-0.413657,-0.422497,-0.649174,-0.630845,0.617234,-0.910541
2,7,0.546602,0.527528,0.760017,0,-0.943095,0.548865,-0.654556,0,0.180814,-0.431421,-0.642027,0,0.235164,-0.846493,-0.280428,1,-0.348577,0.611578,-0.211523,0.73888,0.499438,-0.455621,0.215201,-0.202449,0.199289,-0.791652,-0.266407,-0.86353
2,8,0.680375,0.823295,-0.444451,0,-0.211234,-0.604897,0.10794,0,0.566198,-0.329554,-0.0452059,0,0.59688,0.536459,0.257742,1,0.271423,-0.967399,-0.686642,0.434594,-0.514226,-0.198111,-0.716795,-0.725537,-0.740419,0.213938,0.608353,-0.782382
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,8,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,6,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,10,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,11,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,8,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,8,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,8,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,9,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
2,7,-0.212508,-0.511863,-0.930567,0,-0.00713807,0.824781,-0.136313,0,-0.12683,0.132329,0.627807,0,-0.413645,-0.618582,0.506765,1.1,-0.598106,0.778687,0.533402,0.323583,0.293424,0.60666,0.399574,-0.317035,0.397426,-0.344768,-0.799664,0.363843
